# Allan Deviation Measurement
# Start time: 2025-07-10 14:59:36
# SDR Type: HACKRF, Gain: 20.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420081
# Integration Time (s), Allan Deviation
0.128, 0.04225694015622139
0.256, 0.04074787721037865
0.512, 0.04081477224826813
1.024, 0.040007904171943665
2.048, 0.03905786573886871
4.096, 0.0301900003105402
8.192, 0.02410135045647621
16.384, 0.01828813925385475
32.768, 0.012163074687123299
65.536, 0.008413022384047508
