# Allan Deviation Measurement
# Start time: 2025-06-23 16:02:52
# SDR Type: RTLSDR, Gain: 60.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Integration Time (s), Allan Deviation
0.1, 1.5045218467712402
0.15848931924611134, 1.5045218467712402
0.251188643150958, 2.216505527496338
0.3981071705534973, 1.569061279296875
0.6309573444801934, 1.569061279296875
1.0, 0.798631489276886
1.584893192461114, 0.39813029766082764
2.511886431509581, 0.39813029766082764
3.981071705534973, 0.21741370856761932
6.309573444801933, 0.11924794316291809
10.0, 0.11924794316291809
