# Allan Deviation Measurement
# Start time: 2025-06-23 16:02:48
# SDR Type: RTLSDR, Gain: 20.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Integration Time (s), Allan Deviation
0.1, 0.9480193257331848
0.15848931924611134, 0.9480193257331848
0.251188643150958, 1.3956100940704346
0.3981071705534973, 0.985785722732544
0.6309573444801934, 0.985785722732544
1.0, 0.4939938187599182
1.584893192461114, 0.25863438844680786
2.511886431509581, 0.25863438844680786
3.981071705534973, 0.1361379474401474
6.309573444801933, 0.07779011130332947
10.0, 0.07779011130332947
