# Allan Deviation Measurement
# Start time: 2025-07-31 14:59:49
# SDR Type: PLUTOSDR, Gain: 60.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420114
# Integration Time (s), Allan Deviation
0.128, 0.012134131044149399
0.256, 0.009018057957291603
0.512, 0.0066093080677092075
1.024, 0.0046811639331281185
2.048, 0.003236221382394433
4.096, 0.0022660286631435156
8.192, 0.0019752064254134893
16.384, 0.002466887002810836
32.768, 0.004165354184806347
65.536, 0.00853288359940052
