# Allan Deviation Measurement
# Start time: 2025-07-03 22:14:46
# SDR Type: RTLSDR, Gain: 20.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420151
# Integration Time (s), Allan Deviation
0.128, 0.004178297705948353
0.256, 0.002908553695306182
0.512, 0.002144875470548868
1.024, 0.001503686886280775
2.048, 0.0010615888750180602
4.096, 0.0008145831525325775
8.192, 0.0005273651331663132
16.384, 0.00046574068255722523
32.768, 0.0006945136119611561
65.536, 0.0011982829309999943
