# Allan Deviation Measurement
# Start time: 2025-07-31 16:02:59
# SDR Type: HACKRF, Gain: 60.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420084
# Integration Time (s), Allan Deviation
0.128, 0.011246501468122005
0.256, 0.008151565678417683
0.512, 0.005802994593977928
1.024, 0.005249595735222101
2.048, 0.006748947314918041
4.096, 0.01066055428236723
8.192, 0.01773294061422348
16.384, 0.02999398112297058
32.768, 0.049472253769636154
65.536, 0.08496356755495071
