# Allan Deviation Measurement
# Start time: 2025-07-31 14:42:37
# SDR Type: RTLSDR, Gain: 48.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420216
# Integration Time (s), Allan Deviation
0.128, 0.011243569664657116
0.256, 0.008308022283017635
0.512, 0.006250087637454271
1.024, 0.004915507510304451
2.048, 0.004272064194083214
4.096, 0.004404264967888594
8.192, 0.006355429533869028
16.384, 0.011089506559073925
32.768, 0.02108161896467209
65.536, 0.041613075882196426
