# Allan Deviation Measurement
# Start time: 2025-07-31 14:35:32
# SDR Type: RTLSDR, Gain: 30.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420298
# Integration Time (s), Allan Deviation
0.128, 0.01121425163000822
0.256, 0.007835973985493183
0.512, 0.00578309828415513
1.024, 0.004986504092812538
2.048, 0.005292567890137434
4.096, 0.007656095549464226
8.192, 0.012877726927399635
16.384, 0.023456454277038574
32.768, 0.04326001554727554
65.536, 0.08262376487255096
