# Allan Deviation Measurement
# Start time: 2025-07-25 15:02:35
# SDR Type: HACKRF, Gain: 60.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420214
# Integration Time (s), Allan Deviation
0.128, 0.011389234103262424
0.256, 0.007843307219445705
0.512, 0.005726641044020653
1.024, 0.004995823372155428
2.048, 0.0054594906978309155
4.096, 0.00821711216121912
8.192, 0.012877687811851501
16.384, 0.020124485716223717
32.768, 0.031260404735803604
65.536, 0.0509006530046463
