gain	linear_input_power_start	linear_input_power_end	linear_measured_power_start	linear_measured_power_end	r_squared	slope	offset	final_offset
0.0	-34.033418541276745	-1.218532403451617	-35.47149234	-1.43421562	0.9996231496288444	1.0081314100576964	-0.13210500928548896	-0.13210500928548896
10.0	-42.982932942501776	-7.18487533760164	-33.59114568	1.07932321	0.9995601872312608	0.994863441766954	9.33900179626473	-0.6609982037352697
20.0	-51.932447343726814	-17.128780227851678	-32.58312899	1.1376090300000001	0.9994900247092493	0.9949191211773543	19.3270413611943	-0.6729586388056994
30.0	-62.870742723001854	-27.072685118101717	-34.89255545	0.9927665899999987	0.9993899015796753	0.9984065301289005	28.992682487205514	-1.0073175127944864
40.0	-70.82586663520189	-37.016590008351756	-32.465893640000004	1.0802711899999977	0.9993607824755489	0.9976473903663886	39.05226907942799	-0.9477309205720132
50.0	-78.78099054740191	-48.949275876651804	-30.789071399999997	0.3240998200000007	0.999062150369781	1.0244164993054992	50.81511157629232	0.8151115762923169
60.0	-83.75294299252694	-57.898790277876834	-23.295942089999997	0.824112999999997	0.999083708574135	0.9770812184164607	57.80869573806556	-2.191304261934441
