timestamp,measured_power_dBm,standard_deviation
4.1,-27.594449,0.031148
8.1,-27.600954,0.009177
12.2,-27.579526,0.014109
16.2,-27.555574,0.017603
20.3,-27.557880,0.009455
24.3,-27.599100,0.011480
28.4,-27.604326,0.005028
32.4,-27.581201,0.016911
36.4,-27.565755,0.011682
40.5,-27.597588,0.010807
44.5,-27.572618,0.011066
48.6,-27.541031,0.007748
52.6,-27.523876,0.007928
56.6,-27.533400,0.013024
60.7,-27.513794,0.016158
64.7,-27.567270,0.017064
68.7,-27.595062,0.011449
72.8,-27.576720,0.013878
76.8,-27.530180,0.025358
80.8,-27.497778,0.014251
84.9,-27.519383,0.016225
88.9,-27.573006,0.018319
92.9,-27.565689,0.025702
97.0,-27.527522,0.013422
101.0,-27.553496,0.013737
105.0,-27.599355,0.013555
109.1,-27.629086,0.016675
113.1,-27.576000,0.018457
117.2,-27.607430,0.022127
121.2,-27.601530,0.012265
125.2,-27.616054,0.014562
129.2,-27.603132,0.018872
133.2,-27.535717,0.029112
137.3,-27.573522,0.017625
141.3,-27.584371,0.015466
145.3,-27.583730,0.020117
149.4,-27.586217,0.023398
153.4,-27.553802,0.010693
157.4,-27.595534,0.046402
161.5,-27.605819,0.020509
165.6,-27.578910,0.011693
169.6,-27.566611,0.014342
173.6,-27.575627,0.014245
177.7,-27.597888,0.016012
181.7,-27.575886,0.023650
185.7,-27.587955,0.028011
189.8,-27.595237,0.024858
193.8,-27.546562,0.008174
197.8,-27.588460,0.034344
201.9,-27.527787,0.023102
206.0,-27.492033,0.023813
210.0,-27.547993,0.016020
214.0,-27.523108,0.020937
218.0,-27.469328,0.022548
222.1,-27.568294,0.025682
226.1,-27.613325,0.012233
230.1,-27.530279,0.020677
234.2,-27.547676,0.033937
238.2,-27.609342,0.024056
242.2,-27.629828,0.005492
246.3,-27.618195,0.018535
250.3,-27.619959,0.012670
254.4,-27.587971,0.026216
258.4,-27.577570,0.010995
262.4,-27.597782,0.024623
266.4,-27.602998,0.018004
270.4,-27.557202,0.028955
274.4,-27.561027,0.025259
278.5,-27.513472,0.027977
282.5,-27.574101,0.035746
286.6,-27.589679,0.025149
290.6,-27.512618,0.052607
294.6,-27.448684,0.018275
298.7,-27.521042,0.015311
302.7,-27.546762,0.015002
306.7,-27.543150,0.016659
310.8,-27.537533,0.030381
314.8,-27.583174,0.018547
318.9,-27.576843,0.009641
322.9,-27.604078,0.011195
326.9,-27.572952,0.015898
331.0,-27.562439,0.010291
335.0,-27.564445,0.009021
339.1,-27.543859,0.017948
343.1,-27.593018,0.029611
347.1,-27.636747,0.031352
351.2,-27.566191,0.015470
355.2,-27.633738,0.021306
359.2,-27.615233,0.010097
363.3,-27.671401,0.018913
367.3,-27.654249,0.009201
371.3,-27.611443,0.020968
375.3,-27.545754,0.019285
379.4,-27.585546,0.033200
383.4,-27.612152,0.012344
387.5,-27.575257,0.013127
391.5,-27.572777,0.013356
395.5,-27.583861,0.008627
399.6,-27.572631,0.016824
403.6,-27.591904,0.014515
407.7,-27.599293,0.010208
411.7,-27.595570,0.017973
415.7,-27.613051,0.012715
419.8,-27.595583,0.026817
423.8,-27.541584,0.016285
427.8,-27.597736,0.012985
431.9,-27.616884,0.012041
435.9,-27.563196,0.033549
440.0,-27.518857,0.030757
444.0,-27.584857,0.022561
448.0,-27.514252,0.017630
452.1,-27.532713,0.025754
456.1,-27.510227,0.013709
460.1,-27.496861,0.013037
464.1,-27.540836,0.033106
468.1,-27.543802,0.039607
472.1,-27.497776,0.026163
476.2,-27.570807,0.016684
480.2,-27.609119,0.010854
484.2,-27.627782,0.018278
488.2,-27.602964,0.018685
492.3,-27.651091,0.009121
496.3,-27.627598,0.039189
500.3,-27.559664,0.012976
504.4,-27.580815,0.016655
508.4,-27.557658,0.012341
512.4,-27.547686,0.017254
516.4,-27.619317,0.036225
520.4,-27.560539,0.020145
524.7,-27.527372,0.017234
529.0,-27.485411,0.003962
533.1,-27.471858,0.003213
537.2,-27.450029,0.004782
541.3,-27.487254,0.036281
545.3,-27.584541,0.014814
549.3,-27.597410,0.011651
553.4,-27.635389,0.017415
557.4,-27.596833,0.015480
561.4,-27.579965,0.012230
565.4,-27.598458,0.015339
569.5,-27.538951,0.028987
573.5,-27.582742,0.034371
577.5,-27.612684,0.018214
581.5,-27.534215,0.038342
585.5,-27.515123,0.010131
589.6,-27.559883,0.018868
593.6,-27.544678,0.025420
597.6,-27.587466,0.028618
601.7,-27.659598,0.005272
605.8,-27.670511,0.002329
610.0,-27.667877,0.005346
614.0,-27.671552,0.005665
618.0,-27.661564,0.014683
622.0,-27.594739,0.030462
626.0,-27.569559,0.013681
630.1,-27.593872,0.018453
634.1,-27.592560,0.010673
638.1,-27.614020,0.007951
642.2,-27.597660,0.017957
646.2,-27.581772,0.014393
650.2,-27.533085,0.035226
654.2,-27.520558,0.015177
658.2,-27.537117,0.012641
662.3,-27.569412,0.016288
666.3,-27.533485,0.015015
670.3,-27.584804,0.021787
674.4,-27.597639,0.025187
678.4,-27.535028,0.012204
682.5,-27.568341,0.021816
686.5,-27.567309,0.030378
690.5,-27.533708,0.023940
694.6,-27.607633,0.014159
698.6,-27.609087,0.011280
702.6,-27.508606,0.035215
706.7,-27.575329,0.056787
710.7,-27.595874,0.012066
714.8,-27.583940,0.013078
718.8,-27.564585,0.009309
722.9,-27.590739,0.025242
726.9,-27.568450,0.023681
730.9,-27.528850,0.008601
734.9,-27.524338,0.012209
739.0,-27.536344,0.013299
743.0,-27.535132,0.020302
747.1,-27.548114,0.016823
751.1,-27.564742,0.009420
755.1,-27.537508,0.014174
759.1,-27.537949,0.014846
763.2,-27.571469,0.021765
767.2,-27.570563,0.014732
771.2,-27.555039,0.012887
775.2,-27.574156,0.017049
779.2,-27.594008,0.010705
783.2,-27.627016,0.011547
787.3,-27.601439,0.035609
791.3,-27.555633,0.020180
795.4,-27.524973,0.039001
799.4,-27.545253,0.043176
803.4,-27.622251,0.015812
807.5,-27.637780,0.013035
811.5,-27.700600,0.004911
815.6,-27.652021,0.028598
819.6,-27.611741,0.023724
823.6,-27.580193,0.023015
827.7,-27.502767,0.019855
831.7,-27.587080,0.043421
835.7,-27.606034,0.018163
839.8,-27.585139,0.011914
843.8,-27.589998,0.015774
848.4,-27.629005,0.018993
852.5,-27.598209,0.010988
856.5,-27.573213,0.012252
860.5,-27.558208,0.019270
864.6,-27.565881,0.019015
868.6,-27.571026,0.011736
872.6,-27.544226,0.019163
876.6,-27.550302,0.015158
880.7,-27.563164,0.012537
884.7,-27.634083,0.037823
888.8,-27.639875,0.005638
892.8,-27.575432,0.043804
896.8,-27.540490,0.017440
900.9,-27.532287,0.019959
904.9,-27.595030,0.014606
908.9,-27.589864,0.017672
