# Allan Deviation Measurement
# Start time: 2025-07-31 15:46:31
# SDR Type: USRPSDR, Gain: 50.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420184
# Integration Time (s), Allan Deviation
0.128, 0.011365578509867191
0.256, 0.00823118630796671
0.512, 0.005970114842057228
1.024, 0.0041282097809016705
2.048, 0.0031978576444089413
4.096, 0.0024844494182616472
8.192, 0.0017849748255684972
16.384, 0.0017703277990221977
32.768, 0.0026314081624150276
65.536, 0.004915266763418913
