# Allan Deviation Measurement
# Start time: 2025-06-23 16:08:24
# SDR Type: RTLSDR, Gain: 20.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Integration Time (s), Allan Deviation
0.1, 0.05457884445786476
0.15848931924611134, 0.05457884445786476
0.251188643150958, 0.07934882491827011
0.3981071705534973, 0.06734627485275269
0.6309573444801934, 0.06734627485275269
1.0, 0.04686255753040314
1.584893192461114, 0.03288872167468071
2.511886431509581, 0.03288872167468071
3.981071705534973, 0.022928321734070778
6.309573444801933, 0.016102531924843788
10.0, 0.016102531924843788
