timestamp,measured_power_dBm,standard_deviation
4.0,-65.791598,0.002687
8.1,-65.789073,0.001797
12.1,-65.789025,0.002469
16.1,-65.789357,0.004397
20.1,-65.789915,0.003772
24.2,-65.790821,0.005594
28.2,-65.790576,0.003974
32.3,-65.789755,0.003978
36.3,-65.788690,0.002014
40.3,-65.787502,0.001875
44.3,-65.795024,0.006685
48.4,-65.790752,0.003517
52.4,-65.791518,0.003837
56.4,-65.793707,0.007702
60.4,-65.799689,0.003665
64.4,-65.805505,0.001134
68.5,-65.794284,0.008493
72.5,-65.791535,0.006054
76.6,-65.788991,0.002112
80.6,-65.789025,0.004393
84.7,-65.790742,0.004387
88.7,-65.785839,0.001755
92.8,-65.789390,0.004812
96.8,-65.791003,0.004643
100.8,-65.790495,0.004623
104.8,-65.793427,0.003370
108.9,-65.796164,0.004188
112.9,-65.803167,0.001450
117.0,-65.797687,0.004060
121.0,-65.799308,0.003804
125.0,-65.798148,0.006024
129.0,-65.802417,0.003174
133.1,-65.791421,0.003785
137.1,-65.797100,0.003543
141.2,-65.787756,0.001455
145.2,-65.784466,0.000323
149.2,-65.793607,0.005597
153.3,-65.789526,0.002845
157.3,-65.789137,0.002998
161.4,-65.786827,0.001698
165.4,-65.785297,0.000578
169.4,-65.790570,0.003126
173.4,-65.788936,0.002241
177.5,-65.784707,0.000139
181.5,-65.789198,0.003874
185.5,-65.785354,0.001068
189.5,-65.796538,0.002741
193.6,-65.785357,0.001364
197.6,-65.788256,0.003328
201.6,-65.790285,0.001678
205.6,-65.788806,0.001434
209.6,-65.789826,0.001255
213.7,-65.787839,0.000829
217.7,-65.786660,0.002288
221.7,-65.791811,0.002075
225.7,-65.790818,0.003205
229.8,-65.789124,0.001433
233.9,-65.787773,0.002068
238.0,-65.785266,0.000301
242.0,-65.785696,0.000861
246.0,-65.790048,0.003343
250.1,-65.788128,0.002529
254.2,-65.796604,0.005281
258.2,-65.794390,0.002505
262.2,-65.789592,0.001881
266.3,-65.789065,0.002016
270.3,-65.793899,0.003279
274.3,-65.791814,0.000849
278.3,-65.790314,0.001591
282.4,-65.790515,0.001464
286.4,-65.794998,0.003265
290.4,-65.789830,0.000456
294.4,-65.789898,0.000593
298.5,-65.791947,0.001808
302.5,-65.790694,0.000788
306.6,-65.791558,0.001046
310.6,-65.794077,0.001286
314.7,-65.795199,0.001877
318.7,-65.792527,0.001752
322.7,-65.796552,0.004683
326.7,-65.798799,0.002707
330.7,-65.790168,0.001786
334.7,-65.791315,0.001185
338.8,-65.795344,0.002699
342.8,-65.794869,0.003411
346.8,-65.791884,0.001586
350.9,-65.790744,0.001595
354.9,-65.795290,0.002100
359.0,-65.791503,0.002238
363.0,-65.793844,0.001822
367.0,-65.794058,0.003503
371.0,-65.795785,0.003847
375.0,-65.795648,0.002427
379.1,-65.790764,0.001857
383.1,-65.795121,0.003429
387.2,-65.789329,0.001679
391.2,-65.791900,0.001747
395.2,-65.794181,0.002386
399.2,-65.792645,0.001289
403.3,-65.792523,0.001057
407.3,-65.788105,0.000892
411.3,-65.788039,0.000889
415.4,-65.793297,0.001790
419.4,-65.790831,0.002269
423.4,-65.790699,0.001763
427.5,-65.790079,0.001839
431.5,-65.792239,0.002196
435.5,-65.792362,0.003515
439.5,-65.791805,0.003518
443.5,-65.790888,0.002254
447.5,-65.792478,0.002970
451.6,-65.790982,0.001784
455.6,-65.795289,0.003931
459.6,-65.791990,0.004156
463.7,-65.795361,0.006394
467.7,-65.794500,0.004024
471.7,-65.794268,0.001859
475.8,-65.796404,0.003775
479.8,-65.793523,0.003758
483.8,-65.794063,0.004821
487.8,-65.792759,0.004621
491.8,-65.793910,0.004750
495.9,-65.796412,0.006040
499.9,-65.793105,0.005135
503.9,-65.791346,0.002376
507.9,-65.796818,0.001548
512.0,-65.788844,0.002062
516.0,-65.787562,0.000743
520.0,-65.797012,0.003715
524.0,-65.788504,0.001239
528.1,-65.798056,0.005903
532.1,-65.791710,0.003909
536.1,-65.791894,0.004041
540.2,-65.791370,0.003691
544.2,-65.797848,0.006055
548.2,-65.791470,0.003474
552.3,-65.797239,0.002479
556.3,-65.789593,0.001834
560.3,-65.792704,0.003485
564.3,-65.796269,0.003962
568.3,-65.791336,0.002195
572.4,-65.791666,0.002953
576.4,-65.792216,0.002554
580.4,-65.789824,0.002081
584.4,-65.791400,0.002236
588.4,-65.792403,0.001652
592.5,-65.789012,0.000701
596.5,-65.790968,0.002079
600.5,-65.791854,0.002346
604.6,-65.792857,0.003821
608.6,-65.790025,0.002160
612.6,-65.791272,0.002068
616.7,-65.792837,0.001661
620.7,-65.790384,0.002074
624.8,-65.794167,0.002415
628.9,-65.790116,0.000933
632.9,-65.791494,0.003318
636.9,-65.788830,0.000407
640.9,-65.798548,0.003150
645.0,-65.792751,0.002585
649.0,-65.788120,0.000819
653.1,-65.797013,0.003615
657.1,-65.789958,0.002287
661.1,-65.793465,0.002479
665.1,-65.790854,0.001097
669.2,-65.792288,0.001191
673.3,-65.790362,0.000633
677.3,-65.791622,0.001519
681.4,-65.788582,0.000791
685.4,-65.794603,0.005205
689.4,-65.801047,0.001681
693.4,-65.796230,0.002836
697.5,-65.792980,0.001327
701.5,-65.793528,0.002690
705.5,-65.794254,0.002832
709.5,-65.791016,0.001873
713.5,-65.790164,0.000211
717.6,-65.793634,0.002234
721.7,-65.794432,0.002163
725.8,-65.796064,0.002434
729.9,-65.792400,0.001274
734.0,-65.789876,0.000879
738.1,-65.792968,0.002262
742.1,-65.797597,0.000462
