Set_Power_dBm,Mean_Measured_Power,Std_Dev_Measured_Power
-120.00,-119.45702277,0.12945474
-119.00,-119.48455260,0.20378430
-118.00,-119.45002407,0.17063743
-117.00,-119.53729969,0.15828407
-116.00,-119.44486116,0.15021008
-115.00,-119.44689729,0.12604308
-114.00,-119.46810752,0.18639947
-113.00,-119.44868215,0.17813860
-112.00,-119.41385771,0.14826071
-111.00,-119.36054872,0.16594462
-110.00,-119.41478899,0.16667479
-109.00,-119.37064362,0.16864217
-108.00,-119.28770574,0.23290257
-107.00,-119.30287255,0.22682784
-106.00,-119.29472690,0.23430159
-105.00,-119.05646430,0.15947310
-104.00,-119.09355291,0.15760895
-103.00,-119.00090348,0.20457353
-102.00,-118.81577783,0.19716203
-101.00,-118.74737308,0.14923266
-100.00,-118.59512972,0.20193535
-99.00,-118.34820345,0.35373775
-98.00,-118.14672936,0.34211506
-97.00,-117.79827198,0.25267764
-96.00,-117.51364738,0.30050200
-95.00,-116.98372730,0.32626344
-94.00,-116.54467307,0.32928609
-93.00,-116.20159189,0.29384886
-92.00,-115.47921673,0.34345208
-91.00,-114.68064668,0.25076659
-90.00,-113.78421868,0.26366407
-89.00,-113.13765420,0.29818962
-88.00,-112.19451057,0.24113493
-87.00,-111.39140601,0.17848045
-86.00,-110.43833201,0.24737762
-85.00,-109.21738137,0.13085955
-84.00,-108.30282127,0.24446081
-83.00,-107.51046668,0.15885222
-82.00,-106.46363280,0.12194291
-81.00,-105.30971739,0.14098625
-80.00,-104.34432941,0.10833364
-79.00,-103.41053602,0.09794995
-78.00,-102.43661619,0.09751638
-77.00,-101.43202209,0.09373628
-76.00,-100.50249280,0.04285013
-75.00,-99.32421875,0.06453729
-74.00,-98.36628161,0.03306117
-73.00,-97.44285945,0.03854711
-72.00,-96.48890365,0.05473867
-71.00,-95.34947164,0.03738301
-70.00,-94.38177169,0.03214270
-69.00,-93.34011479,0.03409312
-68.00,-92.38574098,0.02900960
-67.00,-91.40665757,0.03149304
-66.00,-90.37924034,0.01906696
-65.00,-89.36601739,0.01550376
-64.00,-88.40230306,0.01471095
-63.00,-87.36523237,0.01327401
-62.00,-86.39480506,0.01301261
-61.00,-85.38811814,0.01227705
-60.00,-84.41906781,0.00852429
-59.00,-83.36804877,0.00879043
-58.00,-82.40106924,0.00827548
-57.00,-81.37941572,0.00696931
-56.00,-80.41169016,0.00653528
-55.00,-79.39966704,0.00576830
-54.00,-78.43541124,0.00435604
-53.00,-77.37823245,0.00629757
-52.00,-76.40828946,0.00544042
-51.00,-75.39783518,0.00357159
-50.00,-74.43266658,0.00384576
-49.00,-73.38668993,0.00302661
-48.00,-72.14200833,0.15795424
-47.00,-71.11265945,0.12600318
-46.00,-70.40910000,0.01196695
-45.00,-69.79269208,0.16207811
-44.00,-69.44816067,0.15047301
-43.00,-69.31631269,0.10496277
-42.00,-69.04719102,0.12729958
-41.00,-68.81173918,0.12789121
-40.00,-68.70776749,0.08974317
-39.00,-68.62624147,0.14212080
-38.00,-68.45674515,0.09445460
-37.00,-68.32297177,0.09471965
-36.00,-68.24347221,0.07664290
-35.00,-68.18610085,0.08038310
-34.00,-68.15123622,0.08362000
-33.00,-68.22602844,0.08691261
-32.00,-68.16465547,0.06301719
-31.00,-68.13608466,0.07440999
-30.00,-68.10291841,0.05962736
-29.00,-68.12606006,0.12305972
-28.00,-68.08426024,0.05333951
-27.00,-68.07904180,0.07690262
-26.00,-68.04926766,0.05249330
-25.00,-67.99557616,0.07546138
-24.00,-67.96821849,0.10528540
-23.00,-67.94816505,0.09481509
-22.00,-67.88187810,0.10855974
-21.00,-67.87938208,0.09826424
-20.00,-67.85147215,0.08078828
-19.00,-67.84596935,0.10237227
-18.00,-67.89845488,0.12445038
-17.00,-67.88727358,0.09126960
-16.00,-67.84974035,0.13529344
-15.00,-67.87925042,0.11367839
-14.00,-67.87392787,0.11158995
-13.00,-67.83910410,0.09556665
-12.00,-67.81112028,0.09885965
-11.00,-67.85639911,0.09080039
-10.00,-67.88719780,0.12129241
-9.00,-67.82312520,0.11091162
-8.00,-67.86668608,0.10575695
-7.00,-67.85998789,0.13642244
-6.00,-67.84168074,0.11100273
-5.00,-67.83782959,0.09947096
-4.00,-67.87739242,0.10258030
-3.00,-67.87580390,0.10331765
-2.00,-67.89382252,0.13805527
-1.00,-67.82332892,0.13412621
0.00,-67.90375307,0.10701815
