# Allan Deviation Measurement
# Start time: 2025-07-03 21:01:08
# SDR Type: HACKRF, Gain: 30.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420082
# Integration Time (s), Allan Deviation
0.128, 0.036020707339048386
0.256, 0.036717865616083145
0.512, 0.03830913454294205
1.024, 0.039541278034448624
2.048, 0.034881167113780975
4.096, 0.027983156964182854
8.192, 0.020822327584028244
16.384, 0.019956393167376518
32.768, 0.02399589493870735
65.536, 0.014012706466019154
