# Allan Deviation Measurement
# Start time: 2025-07-01 13:33:55
# SDR Type: USRPSDR, Gain: 50.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420456
# Integration Time (s), Allan Deviation
0.128, 0.018307670950889587
0.256, 0.01298612356185913
0.512, 0.008987302891910076
1.024, 0.006107447203248739
2.048, 0.0040018679574131966
4.096, 0.002709342632442713
8.192, 0.0021570136304944754
16.384, 0.0022150815930217505
32.768, 0.0016749699134379625
65.536, 0.0007893136935308576
