# Allan Deviation Measurement
# Start time: 2025-07-01 13:41:14
# SDR Type: USRPSDR, Gain: 70.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420091
# Integration Time (s), Allan Deviation
0.128, 0.012814821675419807
0.256, 0.009291679598391056
0.512, 0.006724669598042965
1.024, 0.005147186107933521
2.048, 0.003699069144204259
4.096, 0.0026473640464246273
8.192, 0.002331731840968132
16.384, 0.0028073100838810205
32.768, 0.003917275462299585
65.536, 0.006955357734113932
