# Allan Deviation Measurement
# Start time: 2025-06-23 16:01:23
# SDR Type: RTLSDR, Gain: 40.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Integration Time (s), Allan Deviation
0.1, 1.289866328239441
0.15848931924611134, 1.289866328239441
0.251188643150958, 1.8968342542648315
0.3981071705534973, 1.3405678272247314
0.6309573444801934, 1.3405678272247314
1.0, 0.6737819314002991
1.584893192461114, 0.349727988243103
2.511886431509581, 0.349727988243103
3.981071705534973, 0.18554596602916718
6.309573444801933, 0.10046689212322235
10.0, 0.10046689212322235
