# Allan Deviation Measurement
# Start time: 2025-06-23 16:01:25
# SDR Type: RTLSDR, Gain: 60.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Integration Time (s), Allan Deviation
0.1, 1.4453730583190918
0.15848931924611134, 1.4453730583190918
0.251188643150958, 2.127147674560547
0.3981071705534973, 1.5131491422653198
0.6309573444801934, 1.5131491422653198
1.0, 0.7806269526481628
1.584893192461114, 0.39580240845680237
2.511886431509581, 0.39580240845680237
3.981071705534973, 0.20565049350261688
6.309573444801933, 0.11865730583667755
10.0, 0.11865730583667755
