timestamp,measured_power_dBm,standard_deviation
866.3,-41.511724,0.001278
870.3,-41.512544,0.000915
874.4,-41.512466,0.001363
878.4,-41.512315,0.001299
882.5,-41.511462,0.001493
886.5,-41.512044,0.000830
890.5,-41.511501,0.001573
894.5,-41.511190,0.001461
898.5,-41.511633,0.001138
902.6,-41.513063,0.000853
906.6,-41.512660,0.001000
