# Allan Deviation Measurement
# Start time: 2025-07-25 15:30:14
# SDR Type: USRPSDR, Gain: 30.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420157
# Integration Time (s), Allan Deviation
0.128, 0.011285322718322277
0.256, 0.00859435647726059
0.512, 0.008169898763298988
1.024, 0.008399853482842445
2.048, 0.007257603108882904
4.096, 0.005237596109509468
8.192, 0.0027397836092859507
16.384, 0.0019925888627767563
32.768, 0.0030482830479741096
65.536, 0.005946595687419176
