# Allan Deviation Measurement
# Start time: 2025-07-25 15:26:40
# SDR Type: USRPSDR, Gain: 20.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420365
# Integration Time (s), Allan Deviation
0.128, 0.0111472737044096
0.256, 0.0078115155920386314
0.512, 0.0063008214347064495
1.024, 0.006978161167353392
2.048, 0.009885178878903389
4.096, 0.013363098725676537
8.192, 0.014074748381972313
16.384, 0.01082555204629898
32.768, 0.006562764290720224
65.536, 0.005193233955651522
