# Allan Deviation Measurement
# Start time: 2025-07-03 20:10:59
# SDR Type: PLUTOSDR, Gain: 10.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420216
# Integration Time (s), Allan Deviation
0.128, 0.5479094982147217
0.256, 0.3973238468170166
0.512, 0.28948068618774414
1.024, 0.19404128193855286
2.048, 0.13643434643745422
4.096, 0.10230362415313721
8.192, 0.09830068051815033
16.384, 0.11296789348125458
32.768, 0.17721012234687805
65.536, 0.3133818209171295
