# Allan Deviation Measurement
# Start time: 2025-07-03 20:07:27
# SDR Type: PLUTOSDR, Gain: 0.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Collected Data Points: 420478
# Integration Time (s), Allan Deviation
0.128, 0.675983726978302
0.256, 0.509351909160614
0.512, 0.3484860062599182
1.024, 0.23412305116653442
2.048, 0.1752779483795166
4.096, 0.12409888207912445
8.192, 0.09393564611673355
16.384, 0.11317861080169678
32.768, 0.20572587847709656
65.536, 0.41359102725982666
