# Allan Deviation Measurement
# Start time: 2025-07-01 01:43:54
# SDR Type: RTLSDR, Gain: 0.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Integration Time (s), Allan Deviation
0.1, 0.0031733624637126923
0.15848931924611134, 0.0031733624637126923
0.251188643150958, 0.002243166556581855
0.3981071705534973, 0.0015375377843156457
0.6309573444801934, 0.0015375377843156457
1.0, 0.0011416099732741714
1.584893192461114, 0.0008782045333646238
2.511886431509581, 0.0008782045333646238
3.981071705534973, 0.0006373375654220581
6.309573444801933, 0.00039225153159350157
10.0, 0.00039225153159350157
15.848931924611142, 0.00030646490631625056
25.11886431509582, 0.0003138341417070478
39.810717055349734, 0.0003138341417070478
63.095734448019364, 0.0003138341417070478
100.0, 0.0003138341417070478
