# Allan Deviation Measurement
# Start time: 2025-07-01 01:48:13
# SDR Type: RTLSDR, Gain: 50.0 dB, Freq: 1000.0 MHz, Samp Rate: 2.0 Msps
# Integration Time (s), Allan Deviation
0.1, 0.010650687851011753
0.15848931924611134, 0.010650687851011753
0.251188643150958, 0.012775678187608719
0.3981071705534973, 0.020411569625139236
0.6309573444801934, 0.020411569625139236
1.0, 0.03756789490580559
1.584893192461114, 0.03756789490580559
2.511886431509581, 0.03756789490580559
3.981071705534973, 0.03756789490580559
6.309573444801933, 0.03756789490580559
10.0, 0.03756789490580559
15.848931924611142, 0.03756789490580559
25.11886431509582, 0.03756789490580559
39.810717055349734, 0.03756789490580559
63.095734448019364, 0.03756789490580559
100.0, 0.03756789490580559
