Set_Power_dBm,Mean_Measured_Power,Std_Dev_Measured_Power
-120.00,-87.30797216,7.44704310
-119.00,-87.20517209,7.53061314
-118.00,-90.34190248,6.65835198
-117.00,-86.05323671,6.23327747
-116.00,-86.69346873,8.12073462
-115.00,-90.37361105,7.44110585
-114.00,-88.15173741,7.45069164
-113.00,-91.67581859,7.00836390
-112.00,-86.23129313,7.28259087
-111.00,-87.24408913,6.80847174
-110.00,-87.45929146,7.07968520
-109.00,-89.17830925,8.58970005
-108.00,-88.52443414,6.97545455
-107.00,-87.75534580,7.58185316
-106.00,-88.70945854,8.72862541
-105.00,-84.62732375,8.31185978
-104.00,-90.22463417,7.98865917
-103.00,-87.22488213,5.84174458
-102.00,-89.83781128,7.24151792
-101.00,-91.21319008,8.70355350
-100.00,-84.73690515,8.87533757
-99.00,-86.82052612,8.08357810
-98.00,-92.71222245,7.41326476
-97.00,-88.88168214,9.43176146
-96.00,-90.03555467,10.90305893
-95.00,-90.91292331,8.98856788
-94.00,-90.40965729,12.10935612
-93.00,-93.58407472,11.94982475
-92.00,-95.22162267,13.53911354
-91.00,-96.98852272,11.36624293
-90.00,-97.73718770,12.04508890
-89.00,-94.94181569,12.93211903
-88.00,-95.78989241,10.46776989
-87.00,-93.73538123,10.53149304
-86.00,-96.32818322,10.34317061
-85.00,-90.91771952,9.98014072
-84.00,-93.31084201,9.73206908
-83.00,-91.90235604,8.15844594
-82.00,-91.42045874,7.47455331
-81.00,-92.83204057,7.40735488
-80.00,-87.89964973,8.08731098
-79.00,-84.42180464,7.83948294
-78.00,-84.94234170,6.25390713
-77.00,-85.02957956,5.40435819
-76.00,-83.85585700,5.56104182
-75.00,-82.78486392,4.82099733
-74.00,-82.65584363,6.05137182
-73.00,-85.42556040,4.78922312
-72.00,-82.74695473,6.46323658
-71.00,-81.29223061,6.06418115
-70.00,-81.19444923,7.48638574
-69.00,-81.86901550,7.55112532
-68.00,-80.35154443,6.91658550
-67.00,-77.83510704,5.30178394
-66.00,-76.80305252,4.06592786
-65.00,-77.45253914,4.32295777
-64.00,-77.00794716,4.67213126
-63.00,-75.84250031,4.11272339
-62.00,-73.96965714,3.62154171
-61.00,-74.06412667,3.70330924
-60.00,-73.13348670,2.02258821
-59.00,-72.95501950,1.95190054
-58.00,-71.97100220,1.88451256
-57.00,-71.07861930,1.77632335
-56.00,-70.76514676,1.11790803
-55.00,-70.49643326,0.93576237
-54.00,-70.23627739,0.62491395
-53.00,-69.99020767,0.74193313
-52.00,-69.69238091,0.76446038
-51.00,-69.68618050,0.79979986
-50.00,-69.38880768,0.50532891
-49.00,-69.34075623,0.54469111
-48.00,-69.12501602,0.44526304
-47.00,-69.19279442,0.65369655
-46.00,-69.18335190,0.56738707
-45.00,-69.31665230,0.62577997
-44.00,-69.04222221,0.52939203
-43.00,-69.08365230,0.51366121
-42.00,-69.01758745,0.64424690
-41.00,-68.91813298,0.39662619
-40.00,-68.93213975,0.49192200
-39.00,-69.00955281,0.35890141
-38.00,-68.88062567,0.39923089
-37.00,-68.85744222,0.55072666
-36.00,-68.93904919,0.39588135
-35.00,-69.03182941,0.41991932
-34.00,-68.89426462,0.48024618
-33.00,-68.79700229,0.44594786
-32.00,-68.90285534,0.47140721
-31.00,-68.94305139,0.51751610
-30.00,-68.67817688,0.40302267
-29.00,-68.88797379,0.51804043
-28.00,-68.81250281,0.42807260
-27.00,-69.05457587,0.58304912
-26.00,-68.71282917,0.34354261
-25.00,-68.87808950,0.49192547
-24.00,-68.79657194,0.40403864
-23.00,-68.81680980,0.43707574
-22.00,-68.66796433,0.41032858
-21.00,-68.69387697,0.44864580
-20.00,-68.81879976,0.40056424
-19.00,-68.77873913,0.45497190
-18.00,-68.79734883,0.51378403
-17.00,-68.71220799,0.49720291
-16.00,-68.96518828,0.45037700
-15.00,-68.72136646,0.36958605
-14.00,-68.76429789,0.51782063
-13.00,-68.85868963,0.40561187
-12.00,-68.80548731,0.54126924
-11.00,-68.95787651,0.58972194
-10.00,-69.02406820,0.38590635
-9.00,-68.96299222,0.71059147
-8.00,-68.82928594,0.51777689
-7.00,-68.92447620,0.36514986
-6.00,-68.87466190,0.50128101
-5.00,-68.90591672,0.51445597
-4.00,-68.70947868,0.32164579
-3.00,-68.89473805,0.54914596
-2.00,-68.85777604,0.43874111
-1.00,-68.75085690,0.39519482
0.00,-68.73693810,0.58370286
