gain	linear_input_power_start	linear_input_power_end	linear_measured_power_start	linear_measured_power_end	r_squared	slope	offset	final_offset
0.0	-64.85952370105186	-16.134389738826673	-44.52883954	0.92708371	0.9990292377911539	0.9858110728854445	17.34449765047874	17.34449765047874
10.0	-82.75855250350193	-34.033418541276745	-44.20199184	1.08242276	0.9992826954190311	0.9852309871054225	35.886098091217605	25.886098091217605
20.0	-90.71367641570197	-41.988542453476775	-43.59343868	1.1131333199999993	0.9990691976851757	0.9818252735162251	43.87236751232069	23.872367512320693
30.0	-98.66880032790199	-52.926837832751815	-41.475789809999995	0.9677541500000011	0.9991438792075851	0.9793746871554458	53.612136816094285	23.612136816094285
40.0	-101.651971794977	-58.89318076690184	-39.04713081	0.8208645699999977	0.9990885448441824	0.9778282681743601	58.834387268730666	18.834387268730666
